longitude,latitude,Number_of_Vehicles,Number_of_Casualties,Time,Speed_limit,Accident_Severity
73.5,53.7,33.0,50.4,19.22,138.5,3.0
10.2,126.0,25.6,28.6,15.16,153.1,4.0
83.3,98.3,47.6,87.6,19.27,140.1,2.0
41.3,40.6,41.8,56.5,1.81,168.2,3.0
91.6,119.6,30.9,39.6,8.72,30.4,3.0
8.9,35.4,31.3,73.5,7.65,36.8,2.0
114.9,79.5,18.5,57.4,7.25,123.2,1.0
87.0,62.1,8.7,37.5,6.73,129.4,1.0
19.1,115.9,44.0,87.0,6.61,67.7,2.0
120.1,12.8,15.2,48.0,6.54,107.4,3.0
12.3,167.3,38.5,38.2,23.19,155.5,1.0
125.9,65.2,24.4,8.1,6.35,129.3,1.0
118.4,160.3,10.6,64.5,6.29,198.8,3.0
4.3,64.9,47.4,30.0,17.26,74.6,3.0
52.6,83.7,19.1,40.9,23.73,131.1,1.0
91.1,116.5,16.5,95.9,11.65,155.0,3.0
63.5,138.4,46.6,93.4,14.79,138.1,4.0
4.1,166.8,13.0,51.8,23.47,130.5,2.0
68.6,189.0,4.6,80.7,14.50,185.7,1.0
66.1,157.2,21.7,77.8,16.83,37.8,1.0
111.6,187.2,19.7,1.9,18.79,98.7,2.0
113.7,43.7,42.4,93.9,17.70,39.7,4.0
126.1,42.4,34.6,67.2,12.40,152.2,3.0
17.9,47.1,38.5,91.9,2.48,174.2,4.0
113.6,164.9,1.2,70.3,3.21,143.0,3.0
73.1,173.4,40.0,52.3,23.12,190.1,1.0
33.0,179.7,13.0,98.5,0.35,38.8,1.0
120.7,21.8,39.4,8.6,14.28,167.3,4.0
119.9,168.6,26.9,39.0,12.79,83.4,2.0
99.2,40.8,15.2,72.7,21.80,130.6,3.0
70.2,125.3,16.0,63.8,8.91,78.7,2.0
35.2,173.6,42.2,68.2,2.01,123.5,3.0
18.4,58.0,3.6,3.9,4.01,99.0,3.0
82.1,15.0,8.2,95.7,10.91,64.2,4.0
8.3,72.2,34.7,68.6,10.20,110.1,3.0
108.6,18.6,41.7,81.1,21.51,187.5,4.0
75.9,189.9,6.5,79.1,1.23,49.1,3.0
48.8,43.1,43.4,67.9,16.94,13.1,2.0
27.3,186.2,30.8,10.6,9.61,169.5,1.0
111.4,69.7,17.1,31.5,3.84,141.5,3.0
84.3,44.5,37.9,77.3,12.45,62.2,1.0
48.6,144.5,28.9,93.8,18.18,35.6,4.0
3.8,162.1,1.0,65.9,21.23,149.6,2.0
54.2,103.5,14.3,33.3,22.65,149.9,2.0
87.8,165.6,11.9,67.8,14.33,103.9,3.0
52.9,82.7,48.7,2.0,3.04,96.8,3.0
51.9,186.2,4.9,7.1,7.85,107.7,1.0
102.2,133.0,46.3,54.7,4.41,165.7,2.0
53.8,84.4,2.7,87.0,21.90,66.5,4.0
9.8,88.9,47.4,66.1,0.44,163.5,2.0
71.3,181.4,4.3,86.5,11.81,121.6,2.0
66.9,93.7,23.2,85.5,17.78,161.3,4.0
94.9,92.1,3.6,49.9,1.68,48.7,3.0
114.6,90.1,37.6,55.0,9.40,144.6,3.0
32.9,146.2,20.2,34.8,17.77,153.7,1.0
4.4,126.6,43.1,7.0,12.64,97.7,2.0
30.5,74.4,35.3,16.6,20.59,175.3,2.0
7.4,113.5,40.2,63.6,7.37,185.0,4.0
76.3,13.1,34.8,15.2,19.66,78.6,2.0
69.1,114.0,42.9,25.4,20.62,175.0,3.0
107.3,180.7,1.4,95.2,21.72,70.7,1.0
39.2,102.2,34.3,11.2,0.68,107.8,3.0
42.7,72.1,6.2,63.3,10.00,187.1,4.0
30.3,126.0,40.4,37.8,3.74,145.1,1.0
113.4,110.8,13.9,78.7,10.86,163.1,1.0
37.1,120.4,33.2,40.2,6.86,131.7,4.0
33.3,179.5,25.1,97.6,21.96,66.0,1.0
23.1,126.6,22.6,26.4,14.30,55.2,3.0
70.4,160.0,13.8,42.1,16.40,71.4,1.0
18.1,154.3,19.3,65.7,18.59,41.1,4.0
100.7,137.5,47.7,10.2,15.58,148.8,4.0
77.9,132.9,12.4,52.9,12.17,28.6,3.0
90.0,55.9,17.3,57.3,21.40,26.0,1.0
39.7,74.7,13.9,28.3,3.36,151.0,1.0
106.8,59.2,35.4,41.8,17.55,108.8,4.0
115.1,179.2,16.0,26.7,17.32,156.4,2.0
96.4,48.0,16.4,1.0,15.77,166.9,3.0
111.9,167.4,33.9,62.9,5.18,105.6,3.0
52.7,185.4,32.7,52.9,17.07,24.9,1.0
72.8,188.5,7.7,92.5,21.13,161.7,3.0
109.5,140.2,32.5,70.9,9.45,142.1,1.0
72.6,20.6,17.8,38.5,0.82,142.8,1.0
84.6,80.7,47.0,16.4,13.76,67.9,1.0
9.3,175.8,40.1,75.8,3.63,20.8,3.0
40.3,21.0,23.0,61.0,20.21,135.1,4.0
47.5,11.1,5.5,81.9,15.13,41.7,1.0
88.9,57.5,22.4,28.6,11.19,47.9,2.0
43.8,112.1,25.6,10.3,4.80,79.7,1.0
22.8,137.4,35.8,96.5,20.60,32.1,1.0
110.4,56.7,24.2,35.2,14.16,58.1,4.0
51.8,125.6,11.6,43.2,6.62,159.4,3.0
22.6,100.4,31.4,82.6,3.09,13.4,1.0
14.2,185.3,34.5,9.7,2.35,93.4,1.0
61.0,146.5,44.3,42.8,11.10,49.7,4.0
81.6,22.1,36.1,86.1,22.10,77.5,2.0
80.6,158.1,13.9,94.5,14.63,183.3,4.0
115.4,53.4,1.4,12.6,21.86,31.3,2.0
28.8,32.1,8.3,68.2,15.26,189.6,1.0
81.1,81.5,43.5,96.9,22.18,11.7,1.0
10.2,29.1,17.2,41.1,23.91,182.6,3.0
106.0,174.3,32.0,78.5,19.32,137.3,3.0
121.8,82.0,1.5,66.8,23.94,142.0,1.0
25.4,20.9,36.2,46.1,2.28,116.3,3.0
102.4,175.7,7.4,21.4,0.72,25.6,1.0
38.3,19.3,9.6,5.6,12.55,116.5,1.0
79.1,35.4,47.2,46.3,5.71,99.3,2.0
52.7,183.7,31.1,38.6,22.84,80.6,4.0
77.7,64.4,6.1,31.8,13.95,76.2,3.0
13.6,20.0,32.9,8.3,14.36,72.8,2.0
35.7,63.4,19.7,3.5,10.75,108.6,3.0
25.0,143.2,22.8,43.5,14.51,46.5,2.0
41.0,40.7,1.9,61.9,13.95,115.1,2.0
90.7,86.8,33.1,58.8,18.30,159.1,4.0
55.4,95.2,10.3,5.5,4.37,24.3,2.0
115.8,181.2,45.7,98.1,15.11,108.4,3.0
20.6,156.9,37.8,41.4,12.82,92.2,2.0
125.4,154.0,41.0,98.6,15.19,153.2,4.0
91.4,186.7,34.9,86.5,18.21,124.2,4.0
54.0,45.3,45.3,14.2,20.31,112.8,3.0
114.3,87.4,32.0,76.0,13.48,78.6,3.0
43.3,62.6,41.6,90.0,6.97,84.6,2.0
106.5,158.0,15.2,36.6,2.96,90.8,3.0
29.6,42.5,7.3,80.7,6.29,150.2,1.0
69.8,79.7,2.6,51.2,15.57,60.9,4.0
85.7,19.2,7.9,26.2,21.41,48.5,2.0
27.7,68.2,42.4,19.6,7.38,185.9,1.0
124.3,63.5,12.8,98.2,3.61,158.8,4.0
2.4,109.1,29.9,63.0,8.89,44.3,1.0
55.3,169.7,36.4,39.0,1.31,104.5,2.0
94.0,33.5,7.7,63.8,1.02,24.2,2.0
97.8,85.7,4.8,6.8,19.12,78.1,3.0
83.0,154.3,48.3,2.9,9.91,173.0,3.0
112.2,69.3,3.2,50.1,8.42,163.5,3.0
65.7,117.9,19.0,22.9,5.91,13.8,2.0
4.3,66.4,10.8,13.3,16.43,140.5,4.0
97.0,83.2,39.4,59.7,4.73,72.0,2.0
26.1,164.9,6.6,97.7,0.11,196.1,3.0
1.8,42.8,27.9,51.6,19.37,37.4,4.0
9.8,113.2,41.7,52.0,20.64,15.9,3.0
86.4,120.6,50.0,0.6,11.34,192.2,4.0
118.6,38.4,4.7,89.0,13.25,166.7,2.0
3.7,82.8,45.1,29.9,20.04,127.7,2.0
38.1,174.5,1.0,82.9,14.04,33.9,3.0
117.6,162.1,34.5,78.1,4.02,51.9,3.0
63.2,160.9,6.3,9.3,1.99,63.2,3.0
126.9,38.8,7.5,3.8,11.72,120.5,1.0
61.8,88.3,36.9,55.7,20.53,84.6,4.0
54.3,77.4,49.7,81.6,0.43,169.1,3.0
28.2,160.1,26.3,13.3,17.89,118.4,4.0
13.3,93.8,13.7,65.0,13.11,13.1,2.0
109.7,14.6,14.8,68.5,23.67,191.3,2.0
21.9,179.6,3.2,84.9,20.43,184.6,1.0
104.3,141.8,33.7,51.9,19.54,145.3,2.0
120.1,108.9,45.4,31.6,17.48,54.0,2.0
99.3,78.1,17.9,67.9,4.30,102.9,4.0
97.2,48.6,18.1,29.3,11.07,88.6,4.0
6.5,65.4,39.7,61.5,23.32,174.8,2.0
37.0,104.7,25.3,56.6,7.92,113.2,4.0
35.5,150.6,41.3,49.2,8.99,118.0,2.0
77.9,37.5,36.2,45.6,0.05,149.5,2.0
115.7,13.0,27.2,87.4,11.61,136.7,4.0
13.0,142.0,11.7,6.0,12.41,60.0,1.0
42.7,33.3,49.4,51.3,17.77,124.6,4.0
122.6,84.3,11.9,77.1,3.98,49.1,3.0
119.2,181.8,9.1,44.8,0.06,129.5,2.0
79.1,72.0,46.8,35.3,0.24,91.0,1.0
62.5,118.5,27.5,5.8,5.13,67.0,1.0
120.6,32.0,47.9,31.3,12.91,92.0,1.0
126.1,110.0,13.0,42.0,7.75,51.1,2.0
109.6,34.0,30.3,19.9,9.02,74.9,2.0
89.0,125.9,10.3,72.7,15.01,57.6,1.0
82.5,55.8,18.1,32.4,8.62,19.2,3.0
74.2,93.9,9.3,46.1,13.68,120.8,1.0
48.8,149.6,5.7,88.7,21.42,76.8,4.0
121.0,65.4,48.2,94.7,14.54,39.4,3.0
118.9,117.9,23.0,95.1,2.26,19.8,1.0
68.5,83.3,1.4,14.7,1.92,25.6,1.0
74.9,176.7,17.9,48.7,16.30,153.1,4.0
97.4,69.9,46.7,27.4,22.84,111.9,2.0
109.8,142.0,28.5,4.9,12.35,163.7,1.0
15.7,35.9,41.1,48.7,8.27,118.3,1.0
39.5,104.7,18.4,17.6,13.75,109.7,3.0
76.3,132.9,19.2,97.3,21.92,85.3,4.0
45.7,68.3,43.7,39.9,17.19,80.8,2.0
122.5,90.4,32.8,83.2,19.55,31.7,3.0
17.6,157.1,31.5,14.5,11.67,64.8,1.0
70.5,163.6,33.1,72.1,21.56,172.6,2.0
2.1,131.5,48.1,29.3,4.95,172.6,2.0
74.6,31.4,1.7,24.4,17.03,94.1,1.0
115.5,83.2,21.0,60.8,14.53,134.9,2.0
12.5,29.5,48.8,9.7,23.63,80.6,3.0
86.0,123.0,24.8,79.1,23.43,23.4,4.0
59.1,78.0,3.8,7.5,0.89,172.8,2.0
32.2,60.0,5.0,26.8,6.94,83.0,3.0
112.8,164.9,24.7,74.5,8.12,73.6,2.0
85.9,56.0,25.8,96.3,0.98,192.4,4.0
64.2,67.8,33.0,43.5,22.83,130.2,2.0
80.0,70.8,12.6,84.4,23.58,163.2,3.0
122.7,185.5,33.6,9.6,9.29,95.1,3.0
116.7,139.9,26.7,59.9,14.76,42.3,2.0
120.8,52.4,41.2,84.7,20.33,151.4,2.0
36.6,28.8,12.5,61.8,16.69,61.8,4.0
113.4,151.4,5.8,70.9,3.93,120.1,4.0
67.5,114.7,45.1,94.5,19.08,17.3,3.0
80.1,60.5,40.5,93.4,23.23,21.5,1.0
127.3,171.0,33.9,47.8,23.25,26.9,2.0
66.6,82.7,28.7,87.1,18.38,113.8,1.0
57.4,68.9,22.1,66.6,10.09,83.2,2.0
102.5,102.0,31.8,97.1,11.41,5.6,3.0
5.0,151.5,31.3,41.5,1.51,86.8,4.0
58.7,112.2,23.4,7.0,11.44,21.8,1.0
10.0,42.3,10.9,86.1,20.28,124.7,3.0
10.3,99.0,8.2,6.6,6.30,165.9,1.0
9.8,179.3,47.8,21.3,5.64,89.6,2.0
48.7,170.4,19.7,35.3,20.44,196.6,1.0
2.6,103.3,45.6,23.2,4.88,182.7,2.0
4.8,184.4,39.2,32.1,6.97,31.1,2.0
32.0,22.6,23.1,88.4,12.49,136.8,3.0
126.1,147.0,32.1,15.5,8.29,111.5,2.0
5.4,113.1,32.9,40.7,18.39,144.8,4.0
59.6,101.5,16.7,18.7,14.32,30.2,3.0
93.4,158.0,42.1,18.9,3.11,57.4,2.0
5.4,49.6,4.3,88.4,10.25,152.0,2.0
94.1,23.6,24.3,4.7,10.92,140.8,4.0
15.9,163.7,33.9,75.6,0.06,45.7,1.0
118.1,132.0,10.8,5.6,9.19,99.7,2.0
75.0,76.1,33.7,13.2,18.82,129.4,3.0
33.4,83.0,14.2,19.6,23.22,97.3,1.0
55.3,85.4,42.2,3.5,2.41,111.8,1.0
39.0,28.8,4.4,37.4,3.55,183.9,2.0
49.8,175.3,31.6,92.7,6.95,95.5,2.0
3.1,148.0,27.5,52.0,1.08,23.3,2.0
70.5,28.8,28.7,41.7,16.46,15.8,3.0
6.5,65.5,9.0,60.2,20.75,131.0,2.0
102.3,82.6,45.0,8.6,19.44,82.4,3.0
28.6,25.9,8.1,31.6,19.01,22.8,4.0
37.0,46.1,3.4,80.4,17.61,138.9,2.0
79.1,184.8,2.0,7.8,3.34,60.0,1.0
59.7,175.7,17.4,66.2,8.63,100.0,4.0
100.5,24.1,31.3,8.3,3.76,101.5,3.0
39.9,186.1,13.6,78.8,17.66,149.8,1.0
117.1,169.0,37.7,28.2,5.71,113.8,2.0
6.8,160.2,47.2,30.9,22.67,147.6,4.0
122.4,172.2,7.7,64.9,5.99,98.0,1.0
86.1,163.4,8.1,99.4,22.97,57.8,3.0
33.3,122.1,42.8,67.7,3.87,116.8,3.0
114.3,55.2,39.5,88.5,18.97,37.2,4.0
73.9,146.4,13.4,42.9,9.44,76.4,3.0
107.0,171.3,35.9,2.6,13.61,182.6,4.0
23.2,184.8,18.3,17.4,6.22,35.5,1.0
18.5,146.8,27.4,52.0,6.53,88.9,2.0
53.1,33.6,3.9,54.0,12.95,112.2,1.0
18.7,71.7,39.4,9.5,16.02,66.4,2.0
47.2,71.1,5.1,17.2,1.27,80.4,4.0
83.6,27.1,12.2,4.5,14.85,91.2,1.0
114.1,47.7,6.3,38.5,1.07,81.5,3.0
46.3,58.9,34.9,57.2,1.32,190.5,1.0
112.5,151.7,5.9,0.7,6.56,104.8,3.0
91.1,17.0,10.5,22.0,22.29,9.1,2.0
67.8,36.2,48.3,85.8,0.70,74.8,4.0
73.1,50.6,22.5,72.8,5.66,18.8,3.0
123.5,33.6,29.2,90.8,4.63,97.2,2.0
2.3,156.3,37.7,50.9,2.55,179.9,3.0
57.4,44.0,26.8,61.0,20.42,128.2,4.0
106.0,18.6,10.1,87.8,15.70,125.9,1.0
67.0,182.7,23.5,45.0,11.15,157.7,2.0
99.1,91.1,33.5,0.5,21.42,12.8,3.0
126.6,179.9,16.3,100.0,11.96,143.2,4.0
78.3,23.9,13.5,69.8,9.35,87.0,1.0
90.7,135.9,5.5,86.5,19.10,54.1,4.0
68.9,152.9,43.1,3.0,10.94,145.6,4.0
104.7,130.5,13.0,9.7,1.63,109.7,2.0
107.2,167.9,14.1,15.3,17.74,130.3,4.0
67.9,43.4,3.8,62.2,15.46,60.0,2.0
1.8,61.4,23.7,55.6,3.07,29.0,3.0
45.0,63.7,14.2,56.4,18.50,73.5,2.0
72.7,54.7,1.2,60.7,10.61,77.4,2.0
108.7,155.6,44.2,7.1,1.09,135.2,2.0
76.1,149.2,22.8,2.6,7.33,176.0,4.0
30.7,96.3,40.9,10.8,19.91,87.4,2.0
8.9,73.1,6.6,55.5,8.79,116.5,1.0
35.3,18.5,21.3,42.5,23.26,92.7,3.0
71.4,160.9,28.4,2.2,13.83,62.1,1.0
122.4,148.8,40.8,79.6,19.39,73.6,1.0
70.6,13.7,13.8,12.0,0.53,179.6,3.0
33.8,145.0,24.4,78.1,1.53,37.4,1.0
3.7,99.2,1.2,59.9,3.34,179.9,2.0
33.7,58.3,20.4,20.5,6.68,53.5,2.0
127.9,109.4,49.4,4.2,16.64,27.1,1.0
10.8,90.5,48.6,56.1,18.78,48.5,4.0
116.4,94.3,28.3,45.2,5.94,170.0,3.0
109.7,53.7,13.8,72.5,19.83,84.6,1.0
96.1,65.6,24.9,38.0,6.42,18.5,2.0
28.6,125.4,36.9,27.1,7.89,177.3,2.0
71.0,79.8,14.5,89.6,17.43,87.9,3.0
118.1,146.1,44.0,16.9,20.81,120.3,3.0
76.6,103.9,35.5,65.6,17.16,29.2,2.0
52.5,49.0,42.5,83.3,9.10,60.4,4.0
121.1,75.7,44.1,33.0,14.64,80.0,4.0
67.6,121.0,32.2,99.3,15.53,114.2,3.0
20.4,16.7,5.6,2.8,7.80,44.1,2.0
43.9,98.1,24.2,62.4,9.88,18.2,4.0
34.0,52.8,20.3,20.6,10.64,48.1,3.0
53.0,37.6,24.4,43.2,23.28,18.0,3.0
64.9,166.3,11.8,42.0,15.34,87.9,1.0
3.1,71.2,20.9,84.1,10.22,11.2,2.0
40.7,123.6,29.6,43.8,4.10,138.2,3.0
110.5,75.7,38.3,60.8,0.77,43.5,4.0
18.0,19.9,2.6,33.2,16.57,82.0,4.0
96.6,188.5,13.3,23.5,8.00,191.6,4.0
25.1,145.7,34.2,8.1,5.60,33.3,4.0
35.8,157.7,46.2,52.4,10.39,163.9,1.0
6.7,13.1,9.5,72.0,20.61,53.3,1.0
4.7,189.0,7.4,46.0,7.67,122.4,3.0
53.4,181.9,44.9,9.4,1.86,136.7,1.0
7.4,139.7,23.0,37.6,23.14,13.3,4.0
117.4,111.4,21.9,6.6,7.97,112.3,3.0
82.7,98.4,43.1,55.2,19.36,44.5,4.0
119.4,54.1,14.7,36.5,4.57,115.4,3.0
122.1,95.2,26.0,8.0,12.47,175.1,3.0
121.5,34.0,10.4,49.0,18.58,195.8,3.0
39.1,60.8,34.2,6.2,19.31,149.4,3.0
13.2,82.0,17.1,72.5,5.77,177.5,4.0
122.8,48.8,17.7,41.3,23.16,100.7,4.0
65.8,121.9,28.0,54.5,18.03,19.1,4.0
107.9,148.0,23.0,56.4,11.22,85.0,1.0
77.4,153.6,31.7,39.1,16.77,81.8,4.0
118.9,31.9,46.0,4.3,1.97,106.1,4.0
103.5,135.8,29.4,17.7,3.41,143.2,1.0
37.5,63.1,37.8,35.2,17.80,137.3,2.0
9.7,36.3,15.5,87.5,7.59,22.5,3.0
20.2,172.0,13.0,85.5,11.54,135.4,1.0
33.5,165.6,46.3,36.9,1.18,161.9,3.0
5.8,98.0,5.7,59.6,6.88,154.2,4.0
105.9,56.6,15.8,88.1,4.39,104.5,1.0
42.7,156.2,10.2,9.6,22.03,149.1,2.0
124.7,185.8,18.1,76.4,17.58,138.0,1.0
71.3,83.1,16.0,71.2,23.07,5.4,1.0
25.7,79.1,39.5,88.1,0.77,151.1,3.0
94.9,57.6,45.1,35.4,4.99,47.9,3.0
83.5,174.8,17.2,16.3,3.21,15.6,4.0
76.5,42.5,33.9,1.1,22.98,63.2,1.0
64.1,114.1,41.0,3.5,10.50,195.9,2.0
38.9,167.5,7.4,79.5,3.34,138.4,4.0
28.5,141.3,18.9,100.9,23.73,130.2,1.0
13.9,105.1,46.4,47.3,21.82,137.6,3.0
21.3,46.5,10.9,39.3,20.61,67.1,2.0
20.3,59.7,43.1,57.3,10.94,140.9,2.0
61.0,73.5,35.5,97.1,22.17,73.2,1.0
5.5,21.0,15.3,72.5,1.98,186.5,1.0
126.4,88.2,47.9,62.6,20.57,94.9,3.0
95.6,14.3,44.5,0.8,9.04,80.4,2.0
41.8,84.5,19.5,51.1,7.97,127.8,2.0
80.0,30.3,48.3,29.8,19.60,39.4,1.0
42.2,148.7,4.6,98.5,5.91,47.5,1.0
102.3,163.6,28.1,18.9,5.44,151.6,4.0
9.9,35.5,7.5,48.8,16.44,32.9,4.0
110.8,121.9,35.7,56.3,0.26,74.4,4.0
123.2,184.9,21.0,15.9,18.15,189.2,2.0
17.6,37.4,30.2,3.6,12.60,126.6,2.0
27.2,95.7,28.5,14.4,2.16,128.6,3.0
120.2,66.2,12.3,59.8,6.31,26.3,1.0
67.1,13.0,45.4,7.4,21.68,136.9,3.0
41.7,66.9,5.5,67.2,11.22,31.7,2.0
62.7,118.1,2.1,78.7,16.27,180.0,4.0
72.1,42.9,36.5,62.8,3.35,131.2,2.0
10.3,27.9,37.2,24.5,12.87,101.5,3.0
111.4,114.7,39.2,53.3,21.61,96.1,3.0
85.0,14.3,10.8,74.2,1.03,57.4,4.0
94.6,95.1,34.6,63.2,3.16,16.4,1.0
27.5,123.6,43.2,73.7,20.35,86.7,3.0
5.0,60.7,16.6,62.5,17.51,194.1,3.0
52.9,129.6,16.0,97.7,6.64,99.6,2.0
126.9,173.4,37.7,18.2,0.51,5.7,4.0
11.7,121.2,31.1,11.7,22.84,130.5,2.0
81.9,179.6,31.5,29.9,20.69,145.0,2.0
91.5,151.3,4.9,73.4,23.73,125.2,4.0
66.9,134.9,47.5,31.1,1.11,130.0,3.0
115.9,166.1,36.2,57.0,18.03,70.4,4.0
108.7,80.7,39.9,89.7,20.03,34.3,2.0
26.2,95.0,25.7,72.6,14.80,181.1,4.0
67.1,162.0,22.7,13.3,6.41,130.7,2.0
21.6,59.1,22.0,6.5,1.80,29.3,1.0
48.7,62.7,18.6,89.0,19.60,157.7,2.0
112.9,152.3,2.9,13.9,12.39,17.2,3.0
111.6,57.8,7.1,39.8,18.89,66.9,2.0
23.5,65.5,30.5,64.5,4.66,35.4,1.0
101.3,109.0,36.0,93.5,12.39,180.9,1.0
95.2,70.5,11.1,51.6,18.38,159.4,3.0
55.1,159.0,6.3,12.4,11.19,74.5,3.0
27.7,122.2,47.8,87.6,15.86,95.8,4.0
91.4,76.9,28.7,14.5,15.15,72.2,3.0
121.6,16.1,24.4,29.7,23.62,23.6,1.0
21.8,84.2,9.7,17.3,3.84,135.8,1.0
85.9,21.5,41.8,41.9,6.87,119.2,2.0
68.4,46.8,6.4,11.9,20.59,98.1,1.0
92.0,62.5,21.5,28.3,14.92,162.3,2.0
91.1,130.0,35.9,67.5,8.69,191.4,3.0
34.8,22.5,27.0,28.3,9.17,163.4,1.0
89.6,106.4,17.7,41.3,10.84,24.7,4.0
7.0,17.1,20.4,9.8,19.47,49.8,2.0
22.1,81.2,49.0,10.0,18.52,185.9,2.0
49.7,28.0,12.7,49.7,21.73,73.7,2.0
97.7,71.1,30.1,21.0,1.87,110.9,4.0
62.1,171.5,18.1,3.7,9.00,28.6,2.0
66.4,52.5,44.1,97.2,15.32,140.3,4.0
49.9,142.1,41.3,38.4,2.47,198.4,1.0
64.5,156.0,13.5,63.0,16.23,111.4,2.0
2.2,104.0,39.3,1.2,6.19,164.0,4.0
76.4,161.5,28.9,14.4,10.63,95.0,1.0
59.2,149.5,29.8,38.6,11.99,166.5,3.0
126.4,177.1,40.2,87.4,19.08,98.6,4.0
16.6,104.6,37.5,62.3,11.79,137.4,3.0
101.2,14.4,25.5,62.8,15.31,188.4,2.0
62.6,181.7,40.0,30.6,13.38,119.3,1.0
79.4,158.7,13.5,42.6,4.53,191.3,2.0
25.3,155.4,38.0,88.3,16.28,5.0,4.0
10.6,25.2,15.8,76.9,9.14,109.6,4.0
117.9,65.2,22.2,0.9,2.20,166.3,1.0
30.1,41.1,41.5,34.0,13.97,94.5,1.0
66.6,161.3,12.8,29.4,18.83,67.5,4.0
68.5,22.3,41.8,93.7,16.27,145.5,2.0
19.4,160.9,8.9,21.5,9.60,108.8,3.0
10.9,75.0,38.6,19.2,7.81,102.5,3.0
105.6,147.3,39.4,29.5,5.52,134.3,1.0
120.8,188.9,29.6,15.3,15.25,25.9,1.0
125.2,77.0,41.1,16.9,5.22,102.2,3.0
99.6,129.2,33.6,73.5,21.23,190.7,4.0
113.9,58.1,26.5,5.9,10.63,11.1,2.0
61.1,150.4,46.6,53.1,18.85,23.2,3.0
49.3,154.3,11.2,25.1,12.99,85.4,3.0
31.7,146.5,18.4,42.5,5.71,92.2,1.0
97.5,41.9,24.1,55.8,0.25,76.1,1.0
73.4,127.1,5.9,69.2,19.98,54.2,2.0
86.5,125.6,46.0,52.8,7.95,65.0,1.0
63.0,31.3,16.8,66.0,9.45,67.8,1.0
94.4,73.0,40.8,44.6,17.52,59.1,4.0
55.8,22.2,47.3,84.6,9.03,120.8,1.0
9.8,186.3,32.0,72.5,9.14,113.9,1.0
116.1,142.1,46.2,96.1,0.08,106.5,3.0
108.9,146.9,28.3,30.2,18.06,21.8,3.0
102.3,150.7,34.4,60.0,13.95,142.7,4.0
126.3,163.8,6.9,35.8,4.92,70.9,1.0
69.8,96.0,9.5,55.1,7.72,110.8,4.0
127.4,184.7,49.2,47.4,17.83,83.8,1.0
115.4,102.0,21.6,78.6,12.26,49.8,3.0
100.9,173.8,33.1,43.7,8.93,53.6,4.0
110.9,51.6,13.3,87.2,19.58,24.1,3.0
10.0,66.6,2.1,100.4,12.76,78.1,2.0
2.2,40.1,14.5,56.1,1.79,143.4,3.0
112.8,91.7,36.8,74.9,20.45,84.4,1.0
2.5,176.0,22.5,99.7,2.62,9.9,1.0
76.5,94.8,17.1,27.3,7.80,55.7,3.0
103.0,53.6,24.6,26.8,17.92,64.2,4.0
87.2,116.9,4.1,39.8,6.09,137.7,2.0
65.1,15.4,19.0,98.6,10.50,58.9,3.0
125.8,10.3,2.5,84.9,9.67,55.1,4.0
112.5,65.5,16.4,8.1,14.11,47.5,2.0
51.4,169.6,10.2,99.2,23.64,101.2,4.0
62.5,82.8,15.4,1.2,3.58,92.5,4.0
58.6,14.3,47.8,14.9,3.76,22.2,4.0
96.2,74.6,14.9,5.7,1.64,11.6,2.0
54.0,27.5,5.6,96.3,0.47,45.6,1.0
27.0,171.4,9.6,81.6,1.91,199.4,2.0
1.6,29.9,17.4,68.4,21.17,135.5,4.0
117.5,10.9,16.9,38.5,22.87,186.1,3.0
52.5,127.4,8.8,88.2,20.16,49.6,1.0
85.8,112.7,40.8,30.7,23.83,128.3,3.0
66.1,54.0,27.4,14.8,12.71,160.0,2.0
31.3,55.4,19.2,36.8,16.67,89.8,1.0
113.7,160.4,30.1,35.8,15.25,137.1,2.0
7.6,186.8,20.9,79.3,10.51,108.2,3.0
36.3,99.9,36.8,82.7,11.18,164.8,1.0
60.9,96.5,5.9,48.9,17.37,125.7,3.0
65.3,69.1,12.4,17.2,16.46,50.8,2.0
110.2,13.8,43.9,87.5,22.23,17.7,1.0
80.2,183.2,44.3,40.5,18.39,138.0,1.0
7.4,151.1,15.6,97.7,2.93,131.4,3.0
51.4,149.5,40.0,21.7,7.08,75.4,1.0
79.6,76.2,1.9,38.7,13.89,182.9,3.0
105.8,79.1,33.5,32.7,1.47,40.3,3.0
82.4,152.2,45.6,48.9,20.70,5.4,1.0
12.3,91.7,29.0,87.2,10.85,85.3,3.0
84.7,106.3,46.3,4.4,10.99,40.3,2.0
65.9,50.2,30.2,93.1,18.34,133.1,1.0
116.7,39.0,4.0,68.4,23.47,142.2,3.0
77.7,22.8,40.5,37.4,6.10,93.2,4.0
81.9,77.1,10.3,66.0,22.45,98.6,4.0
114.5,183.7,34.7,19.7,21.84,40.0,4.0
35.5,44.7,36.0,25.2,14.10,42.9,1.0
89.2,188.2,21.0,26.3,4.92,7.4,4.0
54.6,57.3,7.8,95.7,5.60,150.9,2.0
63.2,95.1,39.2,24.0,15.04,79.2,4.0
98.1,63.9,16.7,23.3,2.70,91.5,3.0
96.9,118.1,34.2,18.6,1.14,62.0,3.0
55.6,112.1,27.8,47.8,15.96,163.1,2.0
30.7,72.8,16.8,85.9,9.53,105.3,3.0
97.5,19.4,43.0,6.9,13.68,35.8,3.0
